symbol, date, marketCap
AME,8/9/21,31450814550.00
AME,8/6/21,31628816220.00
AME,8/5/21,31647309900.00
AME,8/4/21,31605699120.00
AME,8/3/21,32079599670.00
AME,8/2/21,31954767329.00
AME,7/30/21,32144327550.00
AME,7/29/21,32040300600.00
AME,7/28/21,31640374770.00
AME,7/27/21,31677362130.00
AME,7/26/21,31728219750.00
AME,7/23/21,31862298930.00
AME,7/22/21,31709726069.00
AME,7/21/21,31675050420.00
AME,7/20/21,31608010829.00
AME,7/19/21,30759613260.00
AME,7/16/21,31492425329.00
AME,7/15/21,31376839829.00
AME,7/14/21,31166474220.00
AME,7/13/21,31210396709.00
AME,7/12/21,31508607300.00
AME,7/9/21,31316735370.00
AME,7/8/21,30752678130.00
AME,7/7/21,31272812880.00
AME,7/6/21,30745743000.00
AME,7/2/21,31194214740.00
AME,7/1/21,30963043740.00
AME,6/30/21,30861328500.00
AME,6/29/21,30695507439.00
AME,6/28/21,30753214439.00
AME,6/25/21,30850162200.00
AME,6/24/21,30845545640.00
AME,6/23/21,30764755840.00
AME,6/22/21,30843237360.00
AME,6/21/21,30866320160.00
AME,6/18/21,30157678200.00
AME,6/17/21,30928643720.00
AME,6/16/21,31254111200.00
AME,6/15/21,31660368480.00
AME,6/14/21,31434157040.00
AME,6/11/21,31360292080.00
AME,6/10/21,31473397800.00
AME,6/9/21,31325667880.00
AME,6/8/21,31556495880.00
AME,6/7/21,31549571040.00
AME,6/4/21,31785015599.00
AME,6/3/21,31584195240.00
AME,6/2/21,31362600360.00
AME,6/1/21,31339517560.00
AME,5/28/21,31184862800.00
AME,5/27/21,31018666640.00
AME,5/26/21,30813229720.00
AME,5/25/21,30727823360.00
AME,5/24/21,30859395320.00
AME,5/21/21,30665499800.00
AME,5/20/21,30557010640.00
AME,5/19/21,30360806840.00
AME,5/18/21,30487762240.00
AME,5/17/21,30917102320.00
AME,5/14/21,31009433520.00
AME,5/13/21,30797071759.00
AME,5/12/21,30201535520.00
AME,5/11/21,31424923919.00
AME,5/10/21,31644210520.00
AME,5/7/21,31699609240.00
AME,5/6/21,31355675520.00
AME,5/5/21,31595736640.00
AME,5/4/21,31399532840.00
AME,5/3/21,31002508680.00
AME,4/30/21,31145622040.00
AME,4/29/21,31644210520.00
AME,4/28/21,31177937960.00
AME,4/27/21,31184862800.00
AME,4/26/21,31090223320.00
AME,4/23/21,31164088279.00
AME,4/22/21,30822462840.00
AME,4/21/21,30720898520.00
AME,4/20/21,30213076919.00
AME,4/19/21,30496995360.00
AME,4/16/21,30665499800.00
AME,4/15/21,30734748200.00
AME,4/14/21,30263859080.00
AME,4/13/21,30436980080.00
AME,4/12/21,30697815720.00
AME,4/9/21,30305408120.00
AME,4/8/21,30081504960.00
AME,4/7/21,29903767400.00
AME,4/6/21,29959166120.00
AME,4/5/21,30171527880.00
AME,4/1/21,29698330480.00
AME,3/31/21,29483660440.00
AME,3/30/21,29366636400.00
AME,3/29/21,29544071350.00
AME,3/26/21,29338984200.00
AME,3/25/21,28355026750.00
AME,3/24/21,28299722350.00
AME,3/23/21,28037026450.00
AME,3/22/21,28318157150.00
AME,3/19/21,27827330600.00
AME,3/18/21,28037026450.00
AME,3/17/21,28046243850.00
AME,3/16/21,27845765400.00
AME,3/15/21,28292809300.00
AME,3/12/21,28013982950.00
AME,3/11/21,28092330850.00
AME,3/10/21,28509418200.00
AME,3/9/21,27797374050.00
AME,3/8/21,28454113800.00
AME,3/5/21,28170678750.00
AME,3/4/21,27742069650.00
AME,3/3/21,28223678800.00
AME,3/2/21,28202939650.00
AME,3/1/21,28177591800.00
AME,2/26/21,27184416950.00
AME,2/25/21,27721330500.00
AME,2/24/21,28345809350.00
AME,2/23/21,27638373900.00
AME,2/22/21,27684460900.00
AME,2/19/21,27850374100.00
AME,2/18/21,27410243250.00
AME,2/17/21,27700591350.00
AME,2/16/21,27935635050.00
AME,2/12/21,28055461250.00
AME,2/11/21,28032417750.00
AME,2/10/21,27762808800.00
